p,q1,q2,q3,dipole,nmr
3.887,506.407735,402.665176,195.788135,1191.65,1.06413
3.888,506.538053,402.768838,195.838397,1191.96,1.06441
3.889,506.66837,402.872501,195.888658,1192.27,1.06468
3.89,506.798688,402.976164,195.938919,1192.58,1.06495
3.891,506.929005,403.079826,195.989181,1192.89,1.06523
3.892,507.059322,403.183489,196.039442,1193.2,1.0655
3.893,507.18964,403.287151,196.089703,1193.51,1.06577
3.894,507.319957,403.390814,196.139965,1193.82,1.06605
3.895,507.450275,403.494476,196.190226,1194.13,1.06632
3.896,507.580592,403.598139,196.240487,1194.44,1.0666
3.897,507.71091,403.701802,196.290749,1194.75,1.06687
3.898,507.841227,403.805464,196.34101,1195.05,1.06714
3.899,507.971544,403.909127,196.391271,1195.36,1.06742
3.9,508.101862,404.012789,196.441533,1195.67,1.06769
3.901,508.232179,404.116452,196.491794,1195.98,1.06796
3.902,508.362497,404.220114,196.542055,1196.29,1.06824
3.903,508.492814,404.323777,196.592317,1196.6,1.06851
3.904,508.623132,404.42744,196.642578,1196.91,1.06879
3.905,508.753449,404.531102,196.692839,1197.22,1.06906
3.906,508.883766,404.634765,196.743101,1197.53,1.06933
3.907,509.014084,404.738427,196.793362,1197.84,1.06961
3.908,509.144401,404.84209,196.843624,1198.15,1.06988
3.909,509.274719,404.945752,196.893885,1198.46,1.07015
3.91,509.405036,405.049415,196.944146,1198.77,1.07043
3.911,509.535354,405.153078,196.994408,1199.08,1.0707
3.912,509.665671,405.25674,197.044669,1199.39,1.07098
3.913,509.795988,405.360403,197.09493,1199.7,1.07125
3.914,509.926306,405.464065,197.145192,1200.01,1.07152
3.915,510.056623,405.567728,197.195453,1200.32,1.0718
3.916,510.186941,405.67139,197.245714,1200.63,1.07207
3.917,510.317258,405.775053,197.295976,1200.94,1.07234
3.918,510.447576,405.878716,197.346237,1201.25,1.07262
3.919,510.577893,405.982378,197.396498,1201.56,1.07289
3.92,510.70821,406.086041,197.44676,1201.87,1.07317
3.921,510.838528,406.189703,197.497021,1202.18,1.07344
3.922,510.968845,406.293366,197.547282,1202.49,1.07371
3.923,511.099163,406.397028,197.597544,1202.8,1.07399
3.924,511.22948,406.500691,197.647805,1203.11,1.07426
3.925,511.359798,406.604353,197.698067,1203.42,1.07453
3.926,511.490115,406.708016,197.748328,1203.73,1.07481
3.927,511.620432,406.811679,197.798589,1204.04,1.07508
3.928,511.75075,406.915341,197.848851,1204.35,1.07536
3.929,511.881067,407.019004,197.899112,1204.66,1.07563
3.93,512.011385,407.122666,197.949373,1204.97,1.0759
3.931,512.141702,407.226329,197.999635,1205.28,1.07618
3.932,512.27202,407.329991,198.049896,1205.59,1.07645
3.933,512.402337,407.433654,198.100157,1205.9,1.07672
3.934,512.532654,407.537317,198.150419,1206.21,1.077
3.935,512.662972,407.640979,198.20068,1206.52,1.07727
3.936,512.793289,407.744642,198.250941,1206.83,1.07755
3.937,512.923607,407.848304,198.301203,1207.14,1.07782
3.938,513.053924,407.951967,198.351464,1207.45,1.07809
3.939,513.184242,408.055629,198.401726,1207.77,1.07837
3.94,513.314559,408.159292,198.451987,1208.08,1.07864
3.941,513.444876,408.262955,198.502248,1208.39,1.07891
3.942,513.575194,408.366617,198.55251,1208.7,1.07919
3.943,513.705511,408.47028,198.602771,1209.01,1.07946
3.944,513.835829,408.573942,198.653032,1209.32,1.07974
3.945,513.966146,408.677605,198.703294,1209.63,1.08001
3.946,514.096464,408.781267,198.753555,1209.94,1.08028
3.947,514.226781,408.88493,198.803816,1210.25,1.08056
3.948,514.357098,408.988593,198.854078,1210.56,1.08083
3.949,514.487416,409.092255,198.904339,1210.87,1.0811
3.95,514.617733,409.195918,198.9546,1211.18,1.08138
3.951,514.748051,409.29958,199.004862,1211.49,1.08165
3.952,514.878368,409.403243,199.055123,1211.8,1.08193
3.953,515.008685,409.506905,199.105385,1212.11,1.0822
3.954,515.139003,409.610568,199.155646,1212.42,1.08247
3.955,515.26932,409.714231,199.205907,1212.73,1.08275
3.956,515.399638,409.817893,199.256169,1213.04,1.08302
3.957,515.529955,409.921556,199.30643,1213.35,1.08329
3.958,515.660273,410.025218,199.356691,1213.66,1.08357
3.959,515.79059,410.128881,199.406953,1213.97,1.08384
3.96,515.920907,410.232543,199.457214,1214.28,1.08412
3.961,516.051225,410.336206,199.507475,1214.6,1.08439
3.962,516.181542,410.439868,199.557737,1214.91,1.08466
3.963,516.31186,410.543531,199.607998,1215.22,1.08494
3.964,516.442177,410.647194,199.658259,1215.53,1.08521
3.965,516.572495,410.750856,199.708521,1215.84,1.08548
3.966,516.702812,410.854519,199.758782,1216.15,1.08576
3.967,516.833129,410.958181,199.809044,1216.46,1.08603
3.968,516.963447,411.061844,199.859305,1216.77,1.08631
3.969,517.093764,411.165506,199.909566,1217.08,1.08658
3.97,517.224082,411.269169,199.959828,1217.39,1.08685
3.971,517.354399,411.372832,200.010089,1217.7,1.08713
3.972,517.484717,411.476494,200.06035,1218.01,1.0874
3.973,517.615034,411.580157,200.110612,1218.32,1.08767
3.974,517.745351,411.683819,200.160873,1218.63,1.08795
3.975,517.875669,411.787482,200.211134,1218.94,1.08822
3.976,518.005986,411.891144,200.261396,1219.26,1.0885
3.977,518.136304,411.994807,200.311657,1219.57,1.08877
3.978,518.266621,412.09847,200.361919,1219.88,1.08904
3.979,518.396939,412.202132,200.41218,1220.19,1.08932
3.98,518.527256,412.305795,200.462441,1220.5,1.08959
3.981,518.657573,412.409457,200.512703,1220.81,1.08986
3.982,518.787891,412.51312,200.562964,1221.13,1.09014
3.983,518.918208,412.616782,200.613225,1221.44,1.09041
3.984,519.048526,412.720445,200.663487,1221.75,1.09069
3.985,519.178843,412.824108,200.713748,1222.06,1.09096
3.986,519.309161,412.92777,200.764009,1222.38,1.09123
3.987,519.439478,413.031433,200.814271,1222.69,1.09151
3.988,519.569795,413.135095,200.864532,1223.0,1.09178
3.989,519.700113,413.238758,200.914794,1223.31,1.09205
3.99,519.83043,413.34242,200.965055,1223.62,1.09233
3.991,519.960748,413.446083,201.015316,1223.94,1.0926
3.992,520.091065,413.549746,201.065578,1224.25,1.09288
3.993,520.221383,413.653408,201.115839,1224.56,1.09315
3.994,520.3517,413.757071,201.1661,1224.87,1.09342
3.995,520.482017,413.860733,201.216362,1225.19,1.0937
3.996,520.612335,413.964396,201.266623,1225.5,1.09397
3.997,520.742652,414.068058,201.316885,1225.81,1.09424
3.998,520.87297,414.171721,201.367146,1226.13,1.09452
3.999,521.003287,414.275384,201.417407,1226.44,1.09479
4.0,521.133605,414.379046,201.467669,1226.75,1.09507
4.001,521.263922,414.482709,201.51793,1227.06,1.09534
4.002,521.394239,414.586371,201.568191,1227.38,1.09561
4.003,521.524557,414.690034,201.618453,1227.69,1.09589
4.004,521.654874,414.793696,201.668714,1228.0,1.09616
4.005,521.785192,414.897359,201.718975,1228.31,1.09643
4.006,521.915509,415.001021,201.769237,1228.63,1.09671
4.007,522.045827,415.104684,201.819498,1228.94,1.09698
4.008,522.176144,415.208347,201.86976,1229.25,1.09726
4.009,522.306461,415.312009,201.920021,1229.57,1.09753
4.01,522.436779,415.415672,201.970282,1229.88,1.0978
4.011,522.567096,415.519334,202.020544,1230.19,1.09808
4.012,522.697414,415.622997,202.070805,1230.5,1.09835
4.013,522.827731,415.726659,202.121066,1230.82,1.09862
4.014,522.958049,415.830322,202.171328,1231.13,1.0989
4.015,523.088366,415.933985,202.221589,1231.44,1.09917
4.016,523.218683,416.037647,202.271851,1231.76,1.09945
4.017,523.349001,416.14131,202.322112,1232.07,1.09972
4.018,523.479318,416.244972,202.372373,1232.38,1.09999
4.019,523.609636,416.348635,202.422635,1232.69,1.10027
4.02,523.739953,416.452297,202.472896,1233.01,1.10054
4.021,523.870271,416.55596,202.523157,1233.32,1.10081
4.022,524.000588,416.659623,202.573419,1233.63,1.10109
4.023,524.130905,416.763285,202.62368,1233.95,1.10136
4.024,524.261223,416.866948,202.673942,1234.26,1.10164
4.025,524.39154,416.97061,202.724203,1234.57,1.10191
4.026,524.521858,417.074273,202.774464,1234.89,1.10218
4.027,524.652175,417.177935,202.824726,1235.2,1.10246
4.028,524.782492,417.281598,202.874987,1235.51,1.10273
4.029,524.91281,417.385261,202.925248,1235.83,1.103
4.03,525.043127,417.488923,202.97551,1236.14,1.10328
4.031,525.173445,417.592586,203.025771,1236.45,1.10355
4.032,525.303762,417.696248,203.076033,1236.77,1.10383
4.033,525.43408,417.799911,203.126294,1237.08,1.1041
4.034,525.564397,417.903573,203.176555,1237.39,1.10437
4.035,525.694714,418.007236,203.226817,1237.71,1.10465
4.036,525.825032,418.110899,203.277078,1238.02,1.10492
4.037,525.955349,418.214561,203.327339,1238.33,1.10519
4.038,526.085667,418.318224,203.377601,1238.65,1.10547
4.039,526.215984,418.421886,203.427862,1238.96,1.10574
4.04,526.346302,418.525549,203.478124,1239.27,1.10602
4.041,526.476619,418.629211,203.528385,1239.59,1.10629
4.042,526.606936,418.732874,203.578646,1239.9,1.10656
4.043,526.737254,418.836536,203.628908,1240.21,1.10684
4.044,526.867571,418.940199,203.679169,1240.53,1.10711
4.045,526.997889,419.043862,203.72943,1240.84,1.10738
4.046,527.128206,419.147524,203.779692,1241.15,1.10766
4.047,527.258524,419.251187,203.829953,1241.47,1.10793
4.048,527.388841,419.354849,203.880215,1241.78,1.10821
4.049,527.519158,419.458512,203.930476,1242.1,1.10848
4.05,527.649476,419.562174,203.980737,1242.41,1.10875
4.051,527.779793,419.665837,204.030999,1242.72,1.10903
4.052,527.910111,419.7695,204.08126,1243.04,1.1093
4.053,528.040428,419.873162,204.131521,1243.35,1.10958
4.054,528.170746,419.976825,204.181783,1243.67,1.10985
4.055,528.301063,420.080487,204.232044,1243.98,1.11012
4.056,528.43138,420.18415,204.282306,1244.3,1.1104
4.057,528.561698,420.287812,204.332567,1244.61,1.11067
4.058,528.692015,420.391475,204.382828,1244.92,1.11095
4.059,528.822333,420.495138,204.43309,1245.24,1.11122
4.06,528.95265,420.5988,204.483351,1245.55,1.11149
4.061,529.082968,420.702463,204.533612,1245.86,1.11177
4.062,529.213285,420.806125,204.583874,1246.18,1.11204
4.063,529.343602,420.909788,204.634135,1246.49,1.11232
4.064,529.47392,421.01345,204.684397,1246.81,1.11259
4.065,529.604237,421.117113,204.734658,1247.12,1.11286
4.066,529.734555,421.220776,204.784919,1247.43,1.11314
4.067,529.864872,421.324438,204.835181,1247.75,1.11341
4.068,529.99519,421.428101,204.885442,1248.06,1.11368
4.069,530.125507,421.531763,204.935703,1248.38,1.11396
4.07,530.255824,421.635426,204.985965,1248.69,1.11423
4.071,530.386142,421.739088,205.036226,1249.01,1.11451
4.072,530.516459,421.842751,205.086488,1249.32,1.11478
4.073,530.646777,421.946414,205.136749,1249.63,1.11505
4.074,530.777094,422.050076,205.18701,1249.95,1.11533
4.075,530.907412,422.153739,205.237272,1250.26,1.1156
4.076,531.037729,422.257401,205.287533,1250.58,1.11587
4.077,531.168046,422.361064,205.337795,1250.89,1.11615
4.078,531.298364,422.464726,205.388056,1251.2,1.11642
4.079,531.428681,422.568389,205.438317,1251.52,1.1167
4.08,531.558999,422.672051,205.488579,1251.83,1.11697
4.081,531.689316,422.775714,205.53884,1252.15,1.11724
4.082,531.819634,422.879377,205.589101,1252.46,1.11752
4.083,531.949951,422.983039,205.639363,1252.78,1.11779
4.084,532.080268,423.086702,205.689624,1253.09,1.11806
4.085,532.210586,423.190364,205.739886,1253.41,1.11834
4.086,532.340903,423.294027,205.790147,1253.72,1.11861
4.087,532.471221,423.397689,205.840408,1254.03,1.11889
4.088,532.601538,423.501352,205.89067,1254.35,1.11916
4.089,532.731856,423.605015,205.940931,1254.66,1.11943
4.09,532.862173,423.708677,205.991192,1254.98,1.11971
4.091,532.99249,423.81234,206.041454,1255.29,1.11998
4.092,533.122808,423.916002,206.091715,1255.61,1.12025
4.093,533.253125,424.019665,206.141977,1255.92,1.12053
4.094,533.383443,424.123327,206.192238,1256.24,1.1208
4.095,533.51376,424.22699,206.242499,1256.55,1.12108
4.096,533.644078,424.330653,206.292761,1256.87,1.12135
4.097,533.774395,424.434315,206.343022,1257.18,1.12162
4.098,533.904712,424.537978,206.393284,1257.5,1.1219
4.099,534.03503,424.64164,206.443545,1257.81,1.12217
4.1,534.165347,424.745303,206.493806,1258.13,1.12244
4.101,534.295665,424.848965,206.544068,1258.44,1.12272
4.102,534.425982,424.952628,206.594329,1258.76,1.12299
4.103,534.556299,425.056291,206.64459,1259.07,1.12327
4.104,534.686617,425.159953,206.694852,1259.38,1.12354
4.105,534.816934,425.263616,206.745113,1259.7,1.12381
4.106,534.947252,425.367278,206.795375,1260.01,1.12409
4.107,535.077569,425.470941,206.845636,1260.33,1.12436
4.108,535.207887,425.574603,206.895897,1260.64,1.12463
4.109,535.338204,425.678266,206.946159,1260.96,1.12491
4.11,535.468521,425.781929,206.99642,1261.27,1.12518
4.111,535.598839,425.885591,207.046682,1261.59,1.12546
4.112,535.729156,425.989254,207.096943,1261.91,1.12573
4.113,535.859474,426.092916,207.147204,1262.22,1.126
4.114,535.989791,426.196579,207.197466,1262.54,1.12628
4.115,536.120109,426.300241,207.247727,1262.85,1.12655
4.116,536.250426,426.403904,207.297989,1263.17,1.12682
4.117,536.380743,426.507567,207.34825,1263.48,1.1271
4.118,536.511061,426.611229,207.398511,1263.8,1.12737
4.119,536.641378,426.714892,207.448773,1264.11,1.12765
4.12,536.771696,426.818554,207.499034,1264.43,1.12792
4.121,536.902013,426.922217,207.549295,1264.74,1.12819
4.122,537.032331,427.025879,207.599557,1265.06,1.12847
4.123,537.162648,427.129542,207.649818,1265.37,1.12874
4.124,537.292965,427.233204,207.70008,1265.69,1.12901
4.125,537.423283,427.336867,207.750341,1266.0,1.12929
4.126,537.5536,427.44053,207.800602,1266.32,1.12956
4.127,537.683918,427.544192,207.850864,1266.63,1.12984
4.128,537.814235,427.647855,207.901125,1266.95,1.13011
4.129,537.944553,427.751517,207.951387,1267.27,1.13038
4.13,538.07487,427.85518,208.001648,1267.58,1.13066
4.131,538.205187,427.958842,208.051909,1267.9,1.13093
4.132,538.335505,428.062505,208.102171,1268.21,1.1312
4.133,538.465822,428.166168,208.152432,1268.53,1.13148
4.134,538.59614,428.26983,208.202694,1268.84,1.13175
4.135,538.726457,428.373493,208.252955,1269.16,1.13203
4.136,538.856775,428.477155,208.303216,1269.47,1.1323
4.137,538.987092,428.580818,208.353478,1269.79,1.13257
4.138,539.117409,428.68448,208.403739,1270.11,1.13285
4.139,539.247727,428.788143,208.454,1270.42,1.13312
4.14,539.378044,428.891806,208.504262,1270.74,1.13339
4.141,539.508362,428.995468,208.554523,1271.05,1.13367
4.142,539.638679,429.099131,208.604785,1271.37,1.13394
4.143,539.768997,429.202793,208.655046,1271.69,1.13422
4.144,539.899314,429.306456,208.705307,1272.0,1.13449
4.145,540.029631,429.410118,208.755569,1272.32,1.13476
4.146,540.159949,429.513781,208.80583,1272.63,1.13504
4.147,540.290266,429.617444,208.856092,1272.95,1.13531
4.148,540.420584,429.721106,208.906353,1273.26,1.13558
4.149,540.550901,429.824769,208.956614,1273.58,1.13586
4.15,540.681219,429.928431,209.006876,1273.9,1.13613
4.151,540.811536,430.032094,209.057137,1274.21,1.13641
4.152,540.941853,430.135756,209.107399,1274.53,1.13668
4.153,541.072171,430.239419,209.15766,1274.85,1.13695
4.154,541.202488,430.343082,209.207921,1275.16,1.13723
4.155,541.332806,430.446744,209.258183,1275.48,1.1375
4.156,541.463123,430.550407,209.308444,1275.79,1.13777
4.157,541.593441,430.654069,209.358706,1276.11,1.13805
4.158,541.723758,430.757732,209.408967,1276.43,1.13832
4.159,541.854075,430.861394,209.459228,1276.74,1.1386
4.16,541.984393,430.965057,209.50949,1277.06,1.13887
4.161,542.11471,431.068719,209.559751,1277.37,1.13914
4.162,542.245028,431.172382,209.610013,1277.69,1.13942
4.163,542.375345,431.276045,209.660274,1278.01,1.13969
4.164,542.505663,431.379707,209.710535,1278.32,1.13996
4.165,542.63598,431.48337,209.760797,1278.64,1.14024
4.166,542.766297,431.587032,209.811058,1278.96,1.14051
4.167,542.896615,431.690695,209.86132,1279.27,1.14079
4.168,543.026932,431.794357,209.911581,1279.59,1.14106
4.169,543.15725,431.89802,209.961842,1279.91,1.14133
4.17,543.287567,432.001683,210.012104,1280.22,1.14161
4.171,543.417885,432.105345,210.062365,1280.54,1.14188
4.172,543.548202,432.209008,210.112627,1280.86,1.14215
4.173,543.678519,432.31267,210.162888,1281.17,1.14243
4.174,543.808837,432.416333,210.213149,1281.49,1.1427
4.175,543.939154,432.519995,210.263411,1281.81,1.14298
4.176,544.069472,432.623658,210.313672,1282.12,1.14325
4.177,544.199789,432.727321,210.363933,1282.44,1.14352
4.178,544.330106,432.830983,210.414195,1282.76,1.1438
4.179,544.460424,432.934646,210.464456,1283.07,1.14407
4.18,544.590741,433.038308,210.514718,1283.39,1.14434
4.181,544.721059,433.141971,210.564979,1283.71,1.14462
4.182,544.851376,433.245633,210.61524,1284.02,1.14489
4.183,544.981694,433.349296,210.665502,1284.34,1.14517
4.184,545.112011,433.452959,210.715763,1284.66,1.14544
4.185,545.242328,433.556621,210.766025,1284.97,1.14571
4.186,545.372646,433.660284,210.816286,1285.29,1.14599
4.187,545.502963,433.763946,210.866547,1285.61,1.14626
4.188,545.633281,433.867609,210.916809,1285.93,1.14653
4.189,545.763598,433.971271,210.96707,1286.24,1.14681
4.19,545.893916,434.074934,211.017332,1286.56,1.14708
4.191,546.024233,434.178597,211.067593,1286.88,1.14736
4.192,546.15455,434.282259,211.117854,1287.19,1.14763
4.193,546.284868,434.385922,211.168116,1287.51,1.1479
4.194,546.415185,434.489584,211.218377,1287.83,1.14818
4.195,546.545503,434.593247,211.268639,1288.15,1.14845
4.196,546.67582,434.696909,211.3189,1288.46,1.14872
4.197,546.806138,434.800572,211.369161,1288.78,1.149
4.198,546.936455,434.904234,211.419423,1289.1,1.14927
4.199,547.066772,435.007897,211.469684,1289.41,1.14955
4.2,547.19709,435.11156,211.519946,1289.73,1.14982
4.201,547.327407,435.215222,211.570207,1290.05,1.15009
4.202,547.457725,435.318885,211.620468,1290.37,1.15037
4.203,547.588042,435.422547,211.67073,1290.68,1.15064
4.204,547.71836,435.52621,211.720991,1291.0,1.15091
4.205,547.848677,435.629872,211.771253,1291.32,1.15119
4.206,547.978994,435.733535,211.821514,1291.64,1.15146
4.207,548.109312,435.837198,211.871776,1291.95,1.15174
4.208,548.239629,435.94086,211.922037,1292.27,1.15201
4.209,548.369947,436.044523,211.972298,1292.59,1.15228
4.21,548.500264,436.148185,212.02256,1292.91,1.15256
4.211,548.630582,436.251848,212.072821,1293.22,1.15283
4.212,548.760899,436.35551,212.123083,1293.54,1.1531
4.213,548.891216,436.459173,212.173344,1293.86,1.15338
