#! Run[i,0]/ hQ1_P[f,1]/ hQ2_P[f,2]/ hQ3_P[f,3]/ hNMR_P[f,4]/ sHB_P[f,5]/ sQ1_P[f,6]/ sQ2_P[f,7]/ sQ3_P[f,8]/ sD_P[f,9]/ hms_Angle[f,10]/ shms_Angle[f,11]/ hms_Collimator[s,12]/ shms_Collimator[s,13]/ Target[s,14]/ Target_Mass[f,15]/ hpartmass[f,16]/ ppartmass[f,17]/ Raster[s,18]/ TFE[f,19]/ Ps1[f,20]/ Ps2[f,21]/ Ps3[f,22]/ Ps4[f,23]/ Ps5[f,24]/ Ps6[f,25]/ hms_xMisPoint[f,26]/ hms_yMisPoint[f,27]/ shms_xMisPoint[f,28]/ shms_yMisPoint[f,29]/ hms_xBPM[f,30]/ hms_yBPM[f,31]/ shms_xBPM[f,32]/ shms_yBPM[f,33]/ 
2428 2.982 2.982 2.982 2.982 8.505 8.5673 8.505 8.6331 8.505 39.28 12.799 Large_Coll Coll LH2 1.00794 0.00051099 0.938272 2x2 10.5977 -1 -1 -1 -1 -1 1 0.084342 0.313448 -0.126 -0.06 -0.167987 -0.145003 -0.167987 -0.145003 
2429 2.982 2.982 2.982 2.982 8.505 8.5673 8.505 8.6331 8.505 39.28 12.799 Large_Coll Coll LH2 1.00794 0.00051099 0.938272 2x2 10.5976 -1 -1 -1 -1 -1 1 0.084342 0.313448 -0.126 -0.06 -0.167098 -0.1447 -0.167098 -0.1447 
2430 2.982 2.982 2.982 2.982 8.505 8.5673 8.505 8.6331 8.505 39.28 12.799 Large_Coll Coll LH2 1.00794 0.00051099 0.938272 2x2 10.5979 -1 -1 -1 -1 -1 1 0.084342 0.313448 -0.126 -0.06 -0.167643 -0.145225 -0.167643 -0.145225 
2431 2.982 2.982 2.982 2.982 8.505 8.5673 8.505 8.6331 8.505 39.28 12.799 Large_Coll Coll LH2 1.00794 0.00051099 0.938272 2x2 10.5979 -1 -1 -1 -1 -1 1 0.084342 0.313448 -0.126 -0.06 -0.166596 -0.14277 -0.166596 -0.14277 
2432 2.982 2.982 2.982 2.982 8.505 8.5673 8.505 8.6331 8.505 39.28 12.799 Large_Coll Coll LH2 1.00794 0.00051099 0.938272 2x2 10.5978 -1 -1 -1 -1 -1 1 0.084342 0.313448 -0.126 -0.06 -0.164922 0.340262 -0.164922 0.340262 
2433 2.982 2.982 2.982 2.982 8.505 8.5673 8.505 8.6331 8.505 39.28 12.799 Large_Coll Coll LH2 1.00794 0.00051099 0.938272 2x2 10.5982 -1 -1 -1 -1 -1 1 0.084342 0.313448 -0.126 -0.06 -0.167449 -0.145639 -0.167449 -0.145639 
2434 2.982 2.982 2.982 2.982 8.505 8.5673 8.505 8.6331 8.505 39.28 12.799 Large_Coll Coll LH2 1.00794 0.00051099 0.938272 2x2 10.598 -1 -1 -1 -1 -1 1 0.084342 0.313448 -0.126 -0.06 -0.16771 -0.14485 -0.16771 -0.14485 
2435 2.982 2.982 2.982 2.982 8.505 8.5673 8.505 8.6331 8.505 39.28 12.799 Large_Coll Coll LH2 1.00794 0.00051099 0.938272 2x2 10.5979 -1 -1 -1 -1 -1 1 0.084342 0.313448 -0.126 -0.06 -0.167865 -0.145056 -0.167865 -0.145056 
2436 2.982 2.982 2.982 2.982 8.505 8.5673 8.505 8.6331 8.505 39.28 12.799 Large_Coll Coll LH2 1.00794 0.00051099 0.938272 2x2 10.598 513 -1 -1 1 -1 -1 0.084342 0.313448 -0.126 -0.06 -0.16736 -0.144778 -0.16736 -0.144778 
2437 2.982 2.982 2.982 2.982 8.505 8.5673 8.505 8.6331 8.505 39.28 12.799 Large_Coll Coll LH2 1.00794 0.00051099 0.938272 2x2 10.5979 513 -1 -1 1 -1 -1 0.084342 0.313448 -0.126 -0.06 -0.167597 -0.144855 -0.167597 -0.144855 
2452 4.478 4.478 4.478 4.478 7.001 7.0081 7.001 7.081 7.001 28.505 17.829 Large_Coll Coll LH2 1.00794 0.00051099 0.938272 2x2 10.5978 -1 -1 -1 -1 -1 1 0.089361 0.180301 -0.126 -0.06 -0.166274 -0.144029 -0.166274 -0.144029 
2453 4.478 4.478 4.478 4.478 7.001 7.0081 7.001 7.081 7.001 28.505 17.829 Large_Coll Coll LH2 1.00794 0.00051099 0.938272 2x2 10.5977 -1 -1 -1 -1 -1 1 0.089361 0.180301 -0.126 -0.06 -0.167799 -0.145091 -0.167799 -0.145091 
2454 4.478 4.478 4.478 4.478 7.001 7.0081 7.001 7.081 7.001 28.505 17.829 Large_Coll Coll LH2 1.00794 0.00051099 0.938272 2x2 10.5976 65 -1 -1 1 -1 -1 0.089361 0.180301 -0.126 -0.06 -0.167318 -0.144629 -0.167318 -0.144629 
2464 4.478 4.478 4.478 4.478 7.001 7.0081 7.001 7.081 7.001 28.505 17.829 Large_Coll Coll LH2 1.00794 0.00051099 0.938272 2x2 10.5977 -1 -1 -1 -1 -1 1 0.089361 0.180301 -0.126 -0.06 -0.167876 -0.145054 -0.167876 -0.145054 
3188 5.539 5.539 5.539 5.5422 5.925 5.9253 5.925 5.9764 5.925 23.189 21.595 Large_Coll Coll LH2 1.00794 0.00051099 0.938272 2x2 10.5973 -1 -1 -1 -1 -1 1 0.102099 0.131727 -0.126 -0.06 -0.14789 -0.125624 -0.14789 -0.125624 
3189 5.539 5.539 5.539 5.5422 5.925 5.9253 5.925 5.9764 5.925 23.189 21.595 Large_Coll Coll LH2 1.00794 0.00051099 0.938272 2x2 10.5974 17 -1 -1 1 -1 -1 0.102099 0.131727 -0.126 -0.06 -0.148034 -0.125602 -0.148034 -0.125602 
3190 5.539 5.539 5.539 5.5422 5.925 5.9253 5.925 5.9764 5.925 23.189 21.595 Large_Coll Coll LH2 1.00794 0.00051099 0.938272 2x2 10.5974 1 -1 -1 -1 -1 -1 0.102099 0.131727 -0.126 -0.06 -0.147693 -0.127267 -0.147693 -0.127267 
3191 5.539 5.539 5.539 5.5422 5.925 5.9253 5.925 5.9764 5.925 23.189 21.595 Large_Coll Coll LH2 1.00794 0.00051099 0.938272 2x2 10.5973 3 -1 -1 1 -1 -1 0.102099 0.131727 -0.126 -0.06 -0.147559 -0.125106 -0.147559 -0.125106 
3243 2.9381 2.9381 2.9381 2.9382 8.7 8.7767 8.7 8.8352 8.7 37.29 12.2 Large_Coll Coll LH2 1.00794 0.938272 0.00051099 2x2 10.598 33 -1 -1 1 -1 -1 0.083171 0.285361 -0.126 -0.06 -0.14776 -0.124777 -0.14776 -0.124777 
3244 2.9381 2.9381 2.9381 2.9382 8.7 8.7767 8.7 8.8352 8.7 37.29 12.2 Large_Coll Coll LH2 1.00794 0.938272 0.00051099 2x2 10.598 33 -1 -1 1 -1 1 0.083171 0.285361 -0.126 -0.06 -0.148026 -0.124836 -0.148026 -0.124836 
3245 2.9381 2.9381 2.9381 2.9382 8.7 8.7767 8.7 8.8352 8.7 37.29 12.2 Large_Coll Coll LH2 1.00794 0.938272 0.00051099 2x2 10.5987 1 -1 -1 1 -1 1 0.083171 0.285361 -0.126 -0.06 0.0 0.0 0.0 0.0 
3246 2.9381 2.9381 2.9381 2.9382 8.7 8.7767 8.7 8.8352 8.7 37.29 12.2 Large_Coll Coll LH2 1.00794 0.938272 0.00051099 2x2 10.5982 1 -1 -1 1 -1 1 0.083171 0.285361 -0.126 -0.06 -0.148766 -0.128339 -0.148766 -0.128339 
3247 2.9381 2.9381 2.9381 2.9382 8.7 8.7767 8.7 8.8352 8.7 37.29 12.2 Large_Coll Coll LH2 1.00794 0.938272 0.00051099 2x2 10.5981 17 -1 -1 1 -1 1 0.083171 0.285361 -0.126 -0.06 -0.147722 -0.125333 -0.147722 -0.125333 
3248 2.9381 2.9381 2.9381 2.9382 8.7 8.7767 8.7 8.8352 8.7 37.29 12.2 Large_Coll Coll LH2 1.00794 0.938272 0.00051099 2x2 10.5981 -1 -1 -1 -1 -1 1 0.083171 0.285361 -0.126 -0.06 -0.147829 -0.125344 -0.147829 -0.125344 
3249 2.9381 2.9381 2.9381 2.9382 8.7 8.7767 8.7 8.8352 8.7 37.29 12.2 Large_Coll Coll LH2 1.00794 0.938272 0.00051099 2x2 10.5981 -1 -1 2 -1 -1 -1 0.083171 0.285361 -0.126 -0.06 -0.146753 -0.121987 -0.146753 -0.121987 
3250 2.9381 2.9381 2.9381 2.9382 8.7 8.7767 8.7 8.8352 8.7 37.29 12.2 Large_Coll Coll LH2 1.00794 0.938272 0.00051099 2x2 10.5981 33 -1 -1 -1 -1 -1 0.083171 0.285361 -0.126 -0.06 -0.148462 -0.125453 -0.148462 -0.125453 
3251 2.9381 2.9381 2.9381 2.9382 8.7 8.7767 8.7 8.8352 8.7 37.29 12.2 Large_Coll Coll LH2 1.00794 0.938272 0.00051099 2x2 10.5981 -1 -1 9 -1 -1 -1 0.083171 0.285361 -0.126 -0.06 -0.147539 -0.125448 -0.147539 -0.125448 
3259 2.9381 2.9381 2.9381 2.9382 8.7 8.7767 8.7 8.8352 8.7 37.29 12.2 Large_Coll Coll LH2 1.00794 0.938272 0.00051099 2x2 10.5976 -1 -1 2 -1 -1 -1 0.083171 0.285361 -0.126 -0.06 -0.147773 -0.12598 -0.147773 -0.12598 
3260 2.9381 2.9381 2.9381 2.9382 8.7 8.7767 8.7 8.8352 8.7 37.29 12.2 Large_Coll Coll LH2 1.00794 0.938272 0.00051099 2x2 10.59 -1 -1 2 -1 -1 -1 0.083171 0.285361 -0.126 -0.06 -0.147835 -0.125572 -0.147835 -0.125572 
3261 2.9381 2.9381 2.9381 2.9382 8.7 8.7767 8.7 8.8352 8.7 37.29 12.2 Large_Coll Coll LH2 1.00794 0.938272 0.00051099 2x2 10.59 -1 -1 9 -1 -1 -1 0.083171 0.285361 -0.126 -0.06 -0.147741 -0.125561 -0.147741 -0.125561 
3263 2.9381 2.9381 2.9381 2.9382 8.7 8.7767 8.7 8.8352 8.7 37.29 12.2 Large_Coll Coll LH2 1.00794 0.938272 0.00051099 2x2 10.59 -1 -1 9 -1 -1 -1 0.083171 0.285361 -0.126 -0.06 -0.148023 -0.125716 -0.148023 -0.125716 
3288 2.938 2.938 2.938 2.938 8.7 8.7 8.7 8.7 8.7 37.338 12.194 Large_Coll Coll LH2 1.00794 0.938272 0.00051099 2x2 10.5973 -1 -1 -1 -1 -1 1 0.083189 0.286047 -0.126 -0.06 -0.147996 -0.125249 -0.147996 -0.125249 
3371 3.48 3.48 3.48 3.48 8.7 8.7 8.7 8.7 8.7 33.545 13.93 Large_Coll Coll LH2 1.00794 0.938272 0.00051099 2x2 10.5987 -1 -1 -1 -1 -1 1 0.083545 0.236799 -0.126 -0.06 -0.147913 -0.125861 -0.147913 -0.125861 
3372 3.3492 3.4683 3.48 3.48 8.7 8.7 8.7 8.7 8.7 33.545 9.928 Large_Coll Coll LH2 1.00794 0.938272 0.00051099 2x2 10.5985 -1 -1 1 -1 -1 -1 0.083545 0.236799 -0.126 -0.06 -0.148427 -0.12554 -0.148427 -0.12554 
3373 2.31 2.31 2.31 3.0178 8.7 8.7 8.7 8.7 8.7 42.9 9.928 Large_Coll Coll LH2 1.00794 0.938272 0.00051099 2x2 10.5987 -1 -1 65 -1 -1 -1 0.088909 0.324 -0.126 -0.06 -0.147932 -0.125272 -0.147932 -0.125272 
3374 2.31 2.31 2.31 2.31 8.7 8.7 8.7 8.7 8.7 42.9 9.928 Large_Coll Coll LH2 1.00794 0.938272 0.00051099 2x2 10.5986 -1 -1 -1 -1 -1 1 0.088909 0.324 -0.126 -0.06 -0.147769 -0.125685 -0.147769 -0.125685 
3375 1.89 1.89 1.89 1.8904 8.7 8.7 8.7 8.7 8.7 42.9 8.495 Large_Coll Coll LH2 1.00794 0.938272 0.00051099 2x2 10.5985 -1 -1 129 -1 -1 -1 0.099531 0.324 -0.126 -0.06 -0.147688 -0.124953 -0.147688 -0.124953 
3376 1.89 1.89 1.89 1.8899 8.7 8.7 8.7 8.7 8.7 47.605 8.495 Large_Coll Coll LH2 1.00794 0.938272 0.00051099 2x2 10.5982 -1 -1 -1 -1 -1 1 0.099531 0.324 -0.126 -0.06 -0.148365 -0.128636 -0.148365 -0.128636 
3377 1.89 1.89 1.89 1.8899 8.7 8.7 8.7 8.7 8.7 47.605 8.495 Large_Coll Coll LH2 1.00794 0.938272 0.00051099 2x2 10.5988 -1 -1 -1 -1 -1 1 0.099531 0.324 -0.126 -0.06 -0.147856 -0.124581 -0.147856 -0.124581 
3379 1.89 1.89 1.89 1.8898 8.7 8.7 8.7 8.7 8.7 47.605 8.495 Large_Coll Centered_Sieve LH2 1.00794 0.938272 0.00051099 2x2 10.5977 -1 -1 -1 -1 -1 1 0.099531 0.324 -0.126 -0.06 -0.148275 -0.124151 -0.148275 -0.124151 
