#This file contains updated Xsec and Reduced Xsec
#Xsec Units: ub * MeV^-1 *sr^-2
#Ksigcc1 Units: (ub * MeV^2 * sr^-2
#Red Xsec Units: MeV^-3
#!xb[i,0]/  yb[i,1]/   thnq_bin[f,2]/   pm_bin[f,3]/  Ksigcc1[f,4]/   pwiaXsec_theory[f,5]/    fsiXsec_theory[f,6]/   red_pwiaXsec_theory[f,7]/    red_fsiXsec_theory[f,8]/   setting[s,9]/
6   17   55.000000   0.660000   4796.396189  3.687120970000e-08   5.213082210000e-08    7.687273579393e-12   1.086874812793e-11   580_set2
6   17   55.000000   0.660000   4782.274376  3.669184070000e-08   5.330333490000e-08    7.672466658153e-12   1.114602189442e-11   580_set1
6   17   55.000000   0.660000   5753.181663  4.353959110000e-08   6.325633080000e-08    7.567915225068e-12   1.099501710624e-11   750_set2
6   17   55.000000   0.660000   5901.508469  4.412540050000e-08   6.299610440000e-08    7.476969783537e-12   1.067457663255e-11   750_set3
6   17   55.000000   0.660000   5703.454514  4.180413110000e-08   6.217396260000e-08    7.329615936690e-12   1.090110606605e-11   750_set1
6   18   55.000000   0.700000   1403.816517  8.015027270000e-09   1.876039060000e-08    5.709455027020e-12   1.336384803343e-11   80
6   18   55.000000   0.700000   5838.430962  3.340050210000e-08   5.167355390000e-08    5.720801070937e-12   8.850589179922e-12   750_set2
6   18   55.000000   0.700000   4741.066378  2.680097330000e-08   4.363223540000e-08    5.652942009917e-12   9.203042505894e-12   580_set2
6   18   55.000000   0.700000   5826.584628  3.316510100000e-08   4.809941350000e-08    5.692031115557e-12   8.255164315104e-12   750_set1
6   18   55.000000   0.700000   4751.674973  2.683859130000e-08   4.242867600000e-08    5.648238032379e-12   8.929204173494e-12   580_set1
6   18   55.000000   0.700000   5756.284784  3.243994710000e-08   4.593100400000e-08    5.635570218862e-12   7.979279296200e-12   750_set3
6   19   55.000000   0.740000   4720.432558  1.944088380000e-08   3.185894710000e-08    4.118453883438e-12   6.749158410495e-12   580_set2
6   19   55.000000   0.740000   4718.917762  1.935150850000e-08   3.181272370000e-08    4.100836139979e-12   6.741529584639e-12   580_set1
6   19   55.000000   0.740000   5769.285749  2.355353530000e-08   3.923776000000e-08    4.082573879112e-12   6.801146919582e-12   750_set3
6   19   55.000000   0.740000   5743.054669  2.343054670000e-08   3.574934600000e-08    4.079805617466e-12   6.224796395021e-12   750_set1
6   19   55.000000   0.740000   5757.391214  2.336162510000e-08   3.716580940000e-08    4.057675469958e-12   6.455321172135e-12   750_set2
6   20   55.000000   0.780000   4694.787405  1.389272420000e-08   2.316883020000e-08    2.959180683071e-12   4.935011578016e-12   580_set1
6   20   55.000000   0.780000   4690.347309  1.387240370000e-08   2.442637270000e-08    2.957649569656e-12   5.207796158960e-12   580_set2
6   20   55.000000   0.780000   5731.505033  1.701296310000e-08   2.909866910000e-08    2.968323852469e-12   5.076968253968e-12   750_set2
6   20   55.000000   0.780000   5718.800102  1.685082730000e-08   2.988434580000e-08    2.946566937024e-12   5.225632172306e-12   750_set1
6   20   55.000000   0.780000   5716.360207  1.670789720000e-08   2.829067600000e-08    2.922820920127e-12   4.949071607726e-12   750_set3
6   21   55.000000   0.820000   4652.230718  9.837439280000e-09   1.844630200000e-08    2.114563932081e-12   3.965044538447e-12   580_set2
6   21   55.000000   0.820000   4640.959462  9.803855790000e-09   1.803812760000e-08    2.112463138339e-12   3.886723800907e-12   580_set1
6   21   55.000000   0.820000   5734.357027  1.219315360000e-08   2.289953830000e-08    2.126333177824e-12   3.993392492337e-12   750_set2
6   21   55.000000   0.820000   5735.210269  1.211972630000e-08   2.250879630000e-08    2.113213941869e-12   3.924668014644e-12   750_set1
6   21   55.000000   0.820000   5736.596283  1.191367120000e-08   2.243471150000e-08    2.076783969495e-12   3.910805361445e-12   750_set3
6   22   55.000000   0.860000   4630.733692  6.912140640000e-09   1.522744170000e-08    1.492666410928e-12   3.288343211424e-12   580_set1
6   22   55.000000   0.860000   4637.243592  6.890377960000e-09   1.397266520000e-08    1.485877940915e-12   3.013140224961e-12   580_set2
6   22   55.000000   0.860000   5727.570425  8.545512330000e-09   1.700015180000e-08    1.491996029014e-12   2.968126192879e-12   750_set1
6   22   55.000000   0.860000   5742.979360  8.546774280000e-09   1.756021570000e-08    1.488212606078e-12   3.057683930106e-12   750_set2
6   22   55.000000   0.860000   5784.053005  8.583514020000e-09   1.688801500000e-08    1.483996431668e-12   2.919754536378e-12   750_set3
6   23   55.000000   0.900000   5775.806995  6.075596440000e-09   1.349785550000e-08    1.051904339127e-12   2.336964429678e-12   750_set3
6   23   55.000000   0.900000   5811.765091  6.094480860000e-09   1.239905970000e-08    1.048645422617e-12   2.133441304983e-12   750_set1
6   23   55.000000   0.900000   5782.586998  6.048324520000e-09   1.236034650000e-08    1.045954781500e-12   2.137511550501e-12   750_set2
6   23   55.000000   0.900000   4606.874015  4.783472980000e-09   1.068036350000e-08    1.038333795199e-12   2.318353717776e-12   580_set1
6   23   55.000000   0.900000   4605.519884  4.768953660000e-09   1.041517590000e-08    1.035486498835e-12   2.261454984959e-12   580_set2
6   24   55.000000   0.940000   5876.247704  4.264697900000e-09   1.044955380000e-08    7.257518938654e-13   1.778269795007e-12   750_set1
6   24   55.000000   0.940000   5856.425954  4.250335040000e-09   1.002397110000e-08    7.257557891767e-13   1.711619198934e-12   750_set3
6   24   55.000000   0.940000   4608.590489  3.291473260000e-09   8.049060590000e-09    7.142038911585e-13   1.746534132120e-12   580_set1
6   24   55.000000   0.940000   4617.778649  3.293467690000e-09   7.587699220000e-09    7.132147164986e-13   1.643149184217e-12   580_set2
6   24   55.000000   0.940000   5896.159265  4.206249020000e-09   9.434299540000e-09    7.133879583221e-13   1.600075424693e-12   750_set2
6   25   55.000000   0.980000   5895.029917  2.873600690000e-09   6.635699890000e-09    4.874615956932e-13   1.125643123687e-12   750_set3
6   25   55.000000   0.980000   4659.352366  2.261735500000e-09   5.529270510000e-09    4.854184277850e-13   1.186703660867e-12   580_set1
6   25   55.000000   0.980000   4642.576062  2.251318190000e-09   5.269197750000e-09    4.849286602814e-13   1.134972842584e-12   580_set2
6   25   55.000000   0.980000   5903.075549  2.867785050000e-09   6.159742360000e-09    4.858120188697e-13   1.043480183994e-12   750_set2
6   25   55.000000   0.980000   5946.407114  2.880757440000e-09   6.905251650000e-09    4.844534497508e-13   1.161247711033e-12   750_set1
6   26   55.000000   1.020000   6039.365648  2.015590670000e-09   5.230292680000e-09    3.337421158905e-13   8.660334519954e-13   750_set2
6   26   55.000000   1.020000   6025.378375  2.012016950000e-09   4.858694040000e-09    3.339237513030e-13   8.063716064968e-13   750_set1
6   26   55.000000   1.020000   4664.691095  1.518423440000e-09   3.831404260000e-09    3.255142535864e-13   8.213629117064e-13   580_set1
6   26   55.000000   1.020000   6089.111658  1.972700930000e-09   4.794440700000e-09    3.239718764901e-13   7.873793369680e-13   750_set3
6   26   55.000000   1.020000   4688.471313  1.521381900000e-09   3.977629360000e-09    3.244942324338e-13   8.483851333314e-13   580_set2
6   27   55.000000   1.060000   6364.501556  1.392610020000e-09   3.596822270000e-09    2.188089684238e-13   5.651380926459e-13   750_set3
6   27   55.000000   1.060000   4732.360545  1.015371990000e-09   2.649908890000e-09    2.145593050962e-13   5.599549875378e-13   580_set2
6   27   55.000000   1.060000   4756.267276  1.013894100000e-09   2.605078280000e-09    2.131701271533e-13   5.477148631123e-13   580_set1
6   27   55.000000   1.060000   6240.592178  1.319594450000e-09   3.457315500000e-09    2.114534025556e-13   5.540043959591e-13   750_set1
6   27   55.000000   1.060000   6293.837108  1.286760320000e-09   3.459595610000e-09    2.044476680791e-13   5.496798774157e-13   750_set2
6   28   55.000000   1.100000   6423.509469  9.936040730000e-10   3.955265970000e-09    1.546824329901e-13   6.157484454702e-13   750_set2
6   28   55.000000   1.100000   6600.773415  9.865112370000e-10   2.067303750000e-09    1.494538859277e-13   3.131911398901e-13   750_set1
6   28   55.000000   1.100000   4818.283564  6.662795790000e-10   1.728575910000e-09    1.382815208258e-13   3.587534621074e-13   580_set2
6   28   55.000000   1.100000   4846.984869  6.647192060000e-10   2.893996660000e-09    1.371407635810e-13   5.970715276025e-13   580_set1
6   28   55.000000   1.100000   5400.509202  7.076401380000e-10   5.249153820000e-09    1.310321141084e-13   9.719738683264e-13   750_set3
6   29   55.000000   1.140000   4911.621894  4.382342740000e-10   8.044201530000e-10    8.922394342597e-14   1.637789248359e-13   580_set2
6   29   55.000000   1.140000   4978.744354  4.418515600000e-10   7.659190450000e-10    8.874758946902e-14   1.538377933353e-13   580_set1
6   30   55.000000   1.180000   5147.597751  2.822023230000e-10   4.949499270000e-10    5.482213969520e-14   9.615163245882e-14   580_set2
6   30   55.000000   1.180000   5178.258971  2.758231130000e-10   4.631384800000e-10    5.326560810201e-14   8.943903396754e-14   580_set1
